trade_date,symbol,transaction_type,quantity,price,trade_value,charges,open,high,low,close,volume,t_score,f_score,total_score,is_52week_high,is_52week_low,is_alltime_high,is_alltime_low,trade_hour,trade_day_of_week,trade_month,pnl,holding_period_minutes
2025-06-09,EO CE BSE 26Jun2025 3300,SALE,375,36.25,13593.75,0,2970.0,3024.9,2935.3,2994.4,7298847,100.0,83.0,91.5,True,False,True,False,0,0,6,0.0,0.0
2025-06-09,EO CE BSE 26Jun2025 3300,SALE,750,36.2,27150.0,0,2970.0,3024.9,2935.3,2994.4,7298847,100.0,83.0,91.5,True,False,True,False,0,0,6,0.0,0.0
2025-06-09,EO CE BSE 26Jun2025 3300,SALE,375,36.2,13575.0,0,2970.0,3024.9,2935.3,2994.4,7298847,100.0,83.0,91.5,True,False,True,False,0,0,6,0.0,0.0
2025-06-10,EO CE BSE 26Jun2025 3300,BUY,375,30.15,11306.25,0,3009.3,3030.0,2975.2,3005.4,7137028,100.0,83.0,91.5,True,False,True,False,0,1,6,2287.5000000000005,1440.0
2025-06-10,EO CE BSE 26Jun2025 3300,BUY,375,30.15,11306.25,0,3009.3,3030.0,2975.2,3005.4,7137028,100.0,83.0,91.5,True,False,True,False,0,1,6,2268.750000000002,1440.0
2025-06-17,EO CE BSE 26Jun2025 3300,BUY,375,4.3,1612.5,0,2719.0,2730.0,2622.3,2664.4,6162135,62.5,83.0,72.75,False,False,False,False,0,1,6,11962.5,11520.0
2025-06-19,EO CE BSE 26Jun2025 3300,BUY,375,1.8,675.0,0,2645.0,2656.4,2584.0,2595.4,4153374,50.0,83.0,66.5,False,False,False,False,0,3,6,12900.000000000002,14400.0
2025-06-11,EO CE BSE 26Jun2025 3400,SALE,1125,9.15,10293.75,0,3015.0,3019.9,2823.1,2882.4,10665889,75.0,83.0,79.0,False,False,False,False,0,2,6,0.0,0.0
2025-06-11,EO CE BSE 26Jun2025 3400,SALE,750,9.15,6862.5,0,3015.0,3019.9,2823.1,2882.4,10665889,75.0,83.0,79.0,False,False,False,False,0,2,6,0.0,0.0
2025-06-13,EO CE BSE 26Jun2025 3400,BUY,375,4.75,1781.25,0,2653.0,2770.0,2653.0,2711.2,7506707,62.5,83.0,72.75,False,False,False,False,0,4,6,1650.0000000000002,2880.0
2025-06-13,EO CE BSE 26Jun2025 3400,BUY,375,4.75,1781.25,0,2653.0,2770.0,2653.0,2711.2,7506707,62.5,83.0,72.75,False,False,False,False,0,4,6,1650.0000000000002,2880.0
2025-06-16,EO CE BSE 26Jun2025 3400,SALE,750,3.3,2475.0,0,2725.0,2769.0,2675.0,2697.4,5760092,62.5,83.0,72.75,False,False,False,False,0,0,6,0.0,0.0
2025-06-17,EO CE BSE 26Jun2025 3400,BUY,375,3.0,1125.0,0,2719.0,2730.0,2622.3,2664.4,6162135,62.5,83.0,72.75,False,False,False,False,0,1,6,2306.25,8640.0
2025-06-17,EO CE BSE 26Jun2025 3400,BUY,375,3.0,1125.0,0,2719.0,2730.0,2622.3,2664.4,6162135,62.5,83.0,72.75,False,False,False,False,0,1,6,2306.25,8640.0
2025-06-18,EO CE BSE 26Jun2025 3400,BUY,375,2.0,750.0,0,2525.0,2664.0,2500.0,2633.2,9963748,50.0,83.0,66.5,False,False,False,False,0,2,6,2681.25,10080.0
2025-06-19,EO CE BSE 26Jun2025 3400,BUY,375,1.7,637.5,0,2645.0,2656.4,2584.0,2595.4,4153374,50.0,83.0,66.5,False,False,False,False,0,3,6,600.0,4320.0
2025-06-25,EO CE BSE 26Jun2025 3400,BUY,375,0.05,18.75,0,2800.2,2825.0,2772.1,2789.0,3725327,100.0,83.0,91.5,False,False,False,False,0,2,6,1218.75,12960.0
2025-08-08,EO CE BSE 28Aug2025 3200,SALE,375,2.7,1012.5,0,2500.0,2503.6,2382.3,2392.9,6685163,25.0,78.0,51.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-20,EO CE BSE 28Aug2025 3200,BUY,375,1.0,375.0,0,2505.0,2533.0,2485.1,2523.0,2674274,75.0,78.0,76.5,False,False,False,False,0,2,8,637.5000000000001,17280.0
2025-07-04,EO CE BSE 31Jul2025 3400,SALE,375,4.4,1650.0,0,2778.0,2778.0,2613.1,2635.2,12917060,50.0,78.0,64.0,False,False,False,False,0,4,7,0.0,0.0
2025-07-04,EO CE BSE 31Jul2025 3400,SALE,375,4.5,1687.5,0,2778.0,2778.0,2613.1,2635.2,12917060,50.0,78.0,64.0,False,False,False,False,0,4,7,0.0,0.0
2025-07-08,EO CE BSE 31Jul2025 3400,SALE,375,3.1,1162.5,0,2640.0,2644.0,2395.0,2477.0,18415480,37.5,78.0,57.75,False,False,False,False,0,1,7,0.0,0.0
2025-07-08,EO CE BSE 31Jul2025 3400,BUY,375,3.15,1181.25,0,2640.0,2644.0,2395.0,2477.0,18415480,37.5,78.0,57.75,False,False,False,False,0,1,7,468.75000000000017,5760.0
2025-07-21,EO CE BSE 31Jul2025 3400,BUY,375,1.85,693.75,0,2450.0,2535.0,2433.1,2521.3,4732364,37.5,78.0,57.75,False,False,False,False,0,0,7,993.75,24480.0
2025-07-21,EO CE BSE 31Jul2025 3400,BUY,375,1.6,600.0,0,2450.0,2535.0,2433.1,2521.3,4732364,37.5,78.0,57.75,False,False,False,False,0,0,7,562.5,18720.0
2025-06-27,EO CE CDSL 31Jul2025 2000,BUY,475,13.15,6246.25,0,1750.0,1797.5,1750.0,1760.5,4679966,87.5,60.0,73.75,False,False,False,False,0,4,6,0.0,0.0
2025-06-27,EO CE CDSL 31Jul2025 2000,SALE,475,15.9,7552.5,0,1750.0,1797.5,1750.0,1760.5,4679966,87.5,60.0,73.75,False,False,False,False,0,4,6,1306.25,0.0
2025-07-04,EO CE CDSL 31Jul2025 2040,SALE,475,6.2,2945.0,0,1805.0,1805.0,1726.7,1762.5,5459008,62.5,57.0,59.75,False,False,False,False,0,4,7,0.0,0.0
2025-07-21,EO CE CDSL 31Jul2025 2040,BUY,475,1.25,593.75,0,1695.0,1736.0,1690.3,1731.5,2168014,50.0,57.0,53.5,False,False,False,False,0,0,7,2351.25,24480.0
2025-06-04,EO CE CHOLAFIN 26Jun2025 1800,SALE,625,1.7,1062.5,0,1554.7,1554.7,1494.4,1512.7,4168598,37.5,89.0,63.25,False,False,False,False,0,2,6,0.0,0.0
2025-06-04,EO CE CHOLAFIN 26Jun2025 1800,SALE,625,1.7,1062.5,0,1554.7,1554.7,1494.4,1512.7,4168598,37.5,89.0,63.25,False,False,False,False,0,2,6,0.0,0.0
2025-06-13,EO CE CHOLAFIN 26Jun2025 1800,SALE,1875,1.2,2250.0,0,1551.0,1569.2,1540.5,1553.8,3191325,50.0,89.0,69.5,False,False,False,False,0,4,6,0.0,0.0
2025-06-17,EO CE CHOLAFIN 26Jun2025 1800,BUY,625,0.95,593.75,0,1571.0,1576.4,1542.0,1555.2,1189553,50.0,89.0,69.5,False,False,False,False,0,1,6,468.75,18720.0
2025-06-19,EO CE CHOLAFIN 26Jun2025 1800,BUY,625,0.45,281.25,0,1584.8,1599.8,1535.3,1544.4,1062384,50.0,89.0,69.5,False,False,False,False,0,3,6,781.25,21600.0
2025-06-25,EO CE CHOLAFIN 26Jun2025 1800,BUY,1875,0.05,93.75,0,1605.0,1613.3,1588.1,1608.8,1252727,100.0,89.0,94.5,False,False,False,False,0,2,6,2156.25,17280.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1600,BUY,625,5.05,3156.25,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1600,SALE,2500,4.6,11500.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,-281.2500000000001,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1600,BUY,1250,5.05,6312.5,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,-562.5000000000002,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1600,BUY,625,5.05,3156.25,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,-281.2500000000001,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1640,SALE,1250,2.8,3500.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1640,SALE,625,2.8,1750.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1640,SALE,625,2.8,1750.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-18,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0,1500.0,1533.4,1495.8,1522.6,1354862,87.5,74.0,80.75,False,False,False,False,0,0,8,343.7499999999999,24480.0
2025-08-18,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0,1500.0,1533.4,1495.8,1522.6,1354862,87.5,74.0,80.75,False,False,False,False,0,0,8,343.7499999999999,24480.0
2025-08-18,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0,1500.0,1533.4,1495.8,1522.6,1354862,87.5,74.0,80.75,False,False,False,False,0,0,8,343.7499999999999,24480.0
2025-08-18,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0,1500.0,1533.4,1495.8,1522.6,1354862,87.5,74.0,80.75,False,False,False,False,0,0,8,343.7499999999999,24480.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1660,SALE,625,1.9,1187.5,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1660,SALE,625,1.9,1187.5,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-18,EO CE CHOLAFIN 28Aug2025 1660,BUY,1250,1.2,1500.0,0,1500.0,1533.4,1495.8,1522.6,1354862,87.5,74.0,80.75,False,False,False,False,0,0,8,875.0,24480.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1700,SALE,1250,1.6,2000.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1700,SALE,625,1.6,1000.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE CHOLAFIN 28Aug2025 1700,SALE,625,1.6,1000.0,0,1442.5,1481.9,1404.0,1422.5,4717925,25.0,74.0,49.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-26,EO CE CHOLAFIN 28Aug2025 1700,BUY,625,0.05,31.25,0,1510.6,1518.3,1470.1,1476.2,2035044,37.5,74.0,55.75,False,False,False,False,0,1,8,968.75,36000.0
2025-08-28,EO CE CHOLAFIN 28Aug2025 1700,BUY,1875,0.05,93.75,0,1464.2,1468.5,1435.9,1439.8,1548977,37.5,74.0,55.75,False,False,False,False,0,3,8,2906.25,38880.0
2025-09-22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,2.6,1625.0,0,1586.5,1644.2,1586.5,1630.0,2983892,100.0,74.0,87.0,False,False,False,False,0,0,9,0.0,0.0
2025-09-22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,2.6,1625.0,0,1586.5,1644.2,1586.5,1630.0,2983892,100.0,74.0,87.0,False,False,False,False,0,0,9,0.0,0.0
2025-09-22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,3.0,1875.0,0,1586.5,1644.2,1586.5,1630.0,2983892,100.0,74.0,87.0,False,False,False,False,0,0,9,0.0,0.0
2025-09-22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,3.0,1875.0,0,1586.5,1644.2,1586.5,1630.0,2983892,100.0,74.0,87.0,False,False,False,False,0,0,9,0.0,0.0
2025-09-30,EO CE CHOLAFIN 30Sep2025 1720,BUY,2500,0.05,125.0,0,1576.3,1624.0,1576.3,1610.8,2707464,75.0,74.0,74.5,False,False,False,False,0,1,9,6875.0,11520.0
2025-09-24,EO CE COFORGE 30Sep2025 1860,SALE,375,0.95,356.25,0,1673.3,1673.3,1618.0,1623.2,2635426,25.0,90.0,57.5,False,False,False,False,0,2,9,0.0,0.0
2025-09-24,EO CE COFORGE 30Sep2025 1860,SALE,375,0.9,337.5,0,1673.3,1673.3,1618.0,1623.2,2635426,25.0,90.0,57.5,False,False,False,False,0,2,9,0.0,0.0
2025-09-24,EO CE COFORGE 30Sep2025 1860,SALE,375,0.9,337.5,0,1673.3,1673.3,1618.0,1623.2,2635426,25.0,90.0,57.5,False,False,False,False,0,2,9,0.0,0.0
2025-09-24,EO CE COFORGE 30Sep2025 1860,SALE,375,0.9,337.5,0,1673.3,1673.3,1618.0,1623.2,2635426,25.0,90.0,57.5,False,False,False,False,0,2,9,0.0,0.0
2025-09-30,EO CE COFORGE 30Sep2025 1860,BUY,1500,0.05,75.0,0,1583.9,1611.0,1558.4,1591.0,6590593,12.5,90.0,51.25,False,False,False,False,0,1,9,1293.75,8640.0
2025-09-23,EO CE COFORGE 30Sep2025 1900,SALE,375,1.15,431.25,0,1718.0,1723.2,1662.2,1667.9,2038607,25.0,90.0,57.5,False,False,False,False,0,1,9,0.0,0.0
2025-09-23,EO CE COFORGE 30Sep2025 1900,SALE,375,1.15,431.25,0,1718.0,1723.2,1662.2,1667.9,2038607,25.0,90.0,57.5,False,False,False,False,0,1,9,0.0,0.0
2025-09-23,EO CE COFORGE 30Sep2025 1900,SALE,375,1.2,450.0,0,1718.0,1723.2,1662.2,1667.9,2038607,25.0,90.0,57.5,False,False,False,False,0,1,9,0.0,0.0
2025-09-23,EO CE COFORGE 30Sep2025 1900,SALE,375,1.1,412.5,0,1718.0,1723.2,1662.2,1667.9,2038607,25.0,90.0,57.5,False,False,False,False,0,1,9,0.0,0.0
2025-09-30,EO CE COFORGE 30Sep2025 1900,BUY,1500,0.05,75.0,0,1583.9,1611.0,1558.4,1591.0,6590593,12.5,90.0,51.25,False,False,False,False,0,1,9,1649.9999999999998,10080.0
2025-09-22,EO CE COFORGE 30Sep2025 1920,SALE,375,2.05,768.75,0,1720.0,1746.6,1702.2,1716.9,2928020,37.5,90.0,63.75,False,False,False,False,0,0,9,0.0,0.0
2025-09-29,EO CE COFORGE 30Sep2025 1920,BUY,375,0.05,18.75,0,1553.9,1574.9,1525.0,1552.2,2271394,12.5,90.0,51.25,False,False,False,False,0,0,9,749.9999999999999,10080.0
2025-08-29,EO CE COFORGE 30Sep2025 2040,SALE,375,4.4,1650.0,0,1732.0,1757.5,1720.2,1724.3,868677,50.0,90.0,70.0,False,False,False,False,0,4,8,0.0,0.0
2025-09-17,EO CE COFORGE 30Sep2025 2040,SALE,1125,1.7,1912.5,0,1787.0,1817.6,1778.8,1791.9,1223772,87.5,90.0,88.75,False,False,False,False,0,2,9,0.0,0.0
2025-09-17,EO CE COFORGE 30Sep2025 2040,SALE,1125,1.9,2137.5,0,1787.0,1817.6,1778.8,1791.9,1223772,87.5,90.0,88.75,False,False,False,False,0,2,9,0.0,0.0
2025-09-17,EO CE COFORGE 30Sep2025 2040,SALE,375,1.9,712.5,0,1787.0,1817.6,1778.8,1791.9,1223772,87.5,90.0,88.75,False,False,False,False,0,2,9,0.0,0.0
2025-09-19,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0,1830.0,1830.0,1792.1,1795.3,1490876,62.5,90.0,76.25,False,False,False,False,0,4,9,1125.0000000000002,30240.0
2025-09-19,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0,1830.0,1830.0,1792.1,1795.3,1490876,62.5,90.0,76.25,False,False,False,False,0,4,9,112.50000000000001,2880.0
2025-09-19,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0,1830.0,1830.0,1792.1,1795.3,1490876,62.5,90.0,76.25,False,False,False,False,0,4,9,112.50000000000001,2880.0
2025-09-29,EO CE COFORGE 30Sep2025 2040,BUY,375,0.05,18.75,0,1553.9,1574.9,1525.0,1552.2,2271394,12.5,90.0,51.25,False,False,False,False,0,0,9,618.75,17280.0
2025-09-29,EO CE COFORGE 30Sep2025 2040,BUY,375,0.05,18.75,0,1553.9,1574.9,1525.0,1552.2,2271394,12.5,90.0,51.25,False,False,False,False,0,0,9,693.75,17280.0
2025-09-29,EO CE COFORGE 30Sep2025 2040,BUY,375,0.05,18.75,0,1553.9,1574.9,1525.0,1552.2,2271394,12.5,90.0,51.25,False,False,False,False,0,0,9,693.75,17280.0
2025-09-29,EO CE COFORGE 30Sep2025 2040,BUY,750,0.05,37.5,0,1553.9,1574.9,1525.0,1552.2,2271394,12.5,90.0,51.25,False,False,False,False,0,0,9,1387.5,17280.0
2025-07-24,EO CE COFORGE 31Jul2025 1960,SALE,375,2.8,1050.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-24,EO CE COFORGE 31Jul2025 1960,SALE,375,2.8,1050.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-24,EO CE COFORGE 31Jul2025 1960,SALE,375,3.0,1125.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-24,EO CE COFORGE 31Jul2025 1960,SALE,750,2.8,2100.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-24,EO CE COFORGE 31Jul2025 1960,SALE,1125,3.0,3375.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-31,EO CE COFORGE 31Jul2025 1960,BUY,1125,0.1,112.5,0,1725.6,1756.3,1701.2,1748.2,2814159,37.5,90.0,63.75,False,False,False,False,0,3,7,3112.5,10080.0
2025-07-31,EO CE COFORGE 31Jul2025 1960,BUY,375,0.1,37.5,0,1725.6,1756.3,1701.2,1748.2,2814159,37.5,90.0,63.75,False,False,False,False,0,3,7,1012.4999999999999,10080.0
2025-07-31,EO CE COFORGE 31Jul2025 1960,BUY,1500,0.05,75.0,0,1725.6,1756.3,1701.2,1748.2,2814159,37.5,90.0,63.75,False,False,False,False,0,3,7,4350.0,10080.0
2025-07-24,EO CE COFORGE 31Jul2025 2000,SALE,375,2.0,750.0,0,1833.0,1837.5,1670.9,1676.0,11480454,37.5,90.0,63.75,False,False,False,False,0,3,7,0.0,0.0
2025-07-29,EO CE COFORGE 31Jul2025 2000,BUY,375,0.3,112.5,0,1710.0,1726.9,1694.0,1720.5,3254411,37.5,90.0,63.75,False,False,False,False,0,1,7,637.5,7200.0
2025-06-25,EO CE COFORGE 31Jul2025 2140,SALE,375,15.05,5643.75,0,1870.0,1895.0,1863.0,1880.0,1087112,100.0,87.0,93.5,False,False,False,False,0,2,6,0.0,0.0
2025-07-08,EO CE COFORGE 31Jul2025 2140,BUY,375,18.85,7068.75,0,1944.9,1994.0,1941.3,1949.6,1511062,75.0,90.0,82.5,False,False,False,False,0,1,7,-1425.0000000000002,18720.0
2025-06-30,EO CE COFORGE 31Jul2025 2160,SALE,375,13.0,4875.0,0,1916.0,1929.5,1883.0,1924.5,1701327,100.0,87.0,93.5,False,False,False,False,0,0,6,0.0,0.0
2025-06-30,EO CE COFORGE 31Jul2025 2160,SALE,375,12.9,4837.5,0,1916.0,1929.5,1883.0,1924.5,1701327,100.0,87.0,93.5,False,False,False,False,0,0,6,0.0,0.0
2025-07-08,EO CE COFORGE 31Jul2025 2160,BUY,375,13.95,5231.25,0,1944.9,1994.0,1941.3,1949.6,1511062,75.0,90.0,82.5,False,False,False,False,0,1,7,-356.2499999999997,11520.0
2025-07-08,EO CE COFORGE 31Jul2025 2160,BUY,375,13.95,5231.25,0,1944.9,1994.0,1941.3,1949.6,1511062,75.0,90.0,82.5,False,False,False,False,0,1,7,-393.7499999999996,11520.0
2025-07-08,EO CE COFORGE 31Jul2025 2240,SALE,750,6.6,4950.0,0,1944.9,1994.0,1941.3,1949.6,1511062,75.0,90.0,82.5,False,False,False,False,0,1,7,0.0,0.0
2025-07-08,EO CE COFORGE 31Jul2025 2240,SALE,375,7.5,2812.5,0,1944.9,1994.0,1941.3,1949.6,1511062,75.0,90.0,82.5,False,False,False,False,0,1,7,0.0,0.0
2025-07-21,EO CE COFORGE 31Jul2025 2240,BUY,750,1.0,750.0,0,1859.9,1884.8,1843.0,1874.3,746077,62.5,90.0,76.25,False,False,False,False,0,0,7,4200.0,18720.0
2025-07-22,EO CE COFORGE 31Jul2025 2240,BUY,375,1.8,675.0,0,1878.0,1883.5,1848.0,1858.4,1001823,62.5,90.0,76.25,False,False,False,False,0,1,7,2137.5,20160.0
2025-08-08,EO CE CUMMINSIND 28Aug2025 4200,BUY,200,17.5,3500.0,0,3780.0,3900.1,3658.0,3806.9,3620871,100.0,79.0,89.5,False,False,False,False,0,4,8,0.0,0.0
2025-08-08,EO CE CUMMINSIND 28Aug2025 4200,SALE,200,11.5,2300.0,0,3780.0,3900.1,3658.0,3806.9,3620871,100.0,79.0,89.5,False,False,False,False,0,4,8,-1200.0,0.0
2025-09-03,EO CE CUMMINSIND 30Sep2025 4300,BUY,200,10.9,2180.0,0,3877.0,3899.0,3792.0,3885.2,495601,75.0,79.0,77.0,False,False,False,False,0,2,9,0.0,0.0
2025-09-03,EO CE CUMMINSIND 30Sep2025 4300,SALE,200,9.9,1980.0,0,3877.0,3899.0,3792.0,3885.2,495601,75.0,79.0,77.0,False,False,False,False,0,2,9,-200.0,0.0
2025-09-10,EO CE CUMMINSIND 30Sep2025 4400,SALE,200,9.9,1980.0,0,4064.0,4095.0,4012.0,4021.3,600890,100.0,79.0,89.5,True,False,False,False,0,2,9,0.0,0.0
2025-09-30,EO CE CUMMINSIND 30Sep2025 4400,BUY,200,0.05,10.0,0,4000.7,4000.7,3874.8,3926.5,669486,62.5,79.0,70.75,False,False,False,False,0,1,9,1970.0,28800.0
2025-08-01,EO CE DABUR 28Aug2025 600,SALE,1250,1.0,1250.0,0,533.0,547.7,531.9,534.35,8042006,75.0,63.0,69.0,False,False,False,False,0,4,8,0.0,0.0
2025-08-01,EO CE DABUR 28Aug2025 600,SALE,1250,1.0,1250.0,0,533.0,547.7,531.9,534.35,8042006,75.0,63.0,69.0,False,False,False,False,0,4,8,0.0,0.0
2025-08-14,EO CE DABUR 28Aug2025 600,BUY,1250,0.15,187.5,0,504.0,505.5,499.4,500.9,1202134,12.5,63.0,37.75,False,False,False,False,0,3,8,1062.5,18720.0
2025-08-14,EO CE DABUR 28Aug2025 600,BUY,1250,0.15,187.5,0,504.0,505.5,499.4,500.9,1202134,12.5,63.0,37.75,False,False,False,False,0,3,8,1062.5,18720.0
2025-09-04,EO CE DABUR 30Sep2025 610,SALE,1250,0.95,1187.5,0,565.0,577.0,551.35,552.7,8712233,87.5,63.0,75.25,False,False,False,False,0,3,9,0.0,0.0
2025-09-04,EO CE DABUR 30Sep2025 610,SALE,1250,1.0,1250.0,0,565.0,577.0,551.35,552.7,8712233,87.5,63.0,75.25,False,False,False,False,0,3,9,0.0,0.0
2025-09-19,EO CE DABUR 30Sep2025 610,BUY,1250,0.15,187.5,0,536.95,542.8,532.7,535.45,2411369,50.0,63.0,56.5,False,False,False,False,0,4,9,999.9999999999999,21600.0
2025-09-22,EO CE DABUR 30Sep2025 610,BUY,1250,0.15,187.5,0,536.0,536.75,518.0,522.05,2892697,25.0,63.0,44.0,False,False,False,False,0,0,9,1062.5,25920.0
2025-08-22,EO CE DIVISLAB 28Aug2025 6600,SALE,100,7.0,700.0,0,6088.0,6188.0,6088.0,6151.5,681524,37.5,76.0,56.75,False,False,False,False,0,4,8,0.0,0.0
2025-08-22,EO CE DIVISLAB 28Aug2025 6600,SALE,100,7.1,710.0,0,6088.0,6188.0,6088.0,6151.5,681524,37.5,76.0,56.75,False,False,False,False,0,4,8,0.0,0.0
2025-08-22,EO CE DIVISLAB 28Aug2025 6600,BUY,100,5.6,560.0,0,6088.0,6188.0,6088.0,6151.5,681524,37.5,76.0,56.75,False,False,False,False,0,4,8,140.00000000000003,0.0
2025-08-28,EO CE DIVISLAB 28Aug2025 6600,BUY,100,0.05,5.0,0,6275.0,6275.0,6108.5,6132.0,415482,37.5,76.0,56.75,False,False,False,False,0,3,8,705.0,8640.0
2025-08-07,EO CE DIVISLAB 28Aug2025 6900,SALE,100,7.9,790.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 6900,SALE,100,7.9,790.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 6900,SALE,100,7.9,790.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,SALE,400,6.8,2720.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,BUY,100,9.5,950.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,-270.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,SALE,100,6.9,690.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,BUY,100,9.45,945.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,-264.99999999999994,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,SALE,200,6.95,1390.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-07,EO CE DIVISLAB 28Aug2025 7000,SALE,100,6.95,695.0,0,6150.0,6174.5,5960.5,6131.5,1004420,37.5,76.0,56.75,False,False,False,False,0,3,8,0.0,0.0
2025-08-28,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0,6275.0,6275.0,6108.5,6132.0,415482,37.5,76.0,56.75,False,False,False,False,0,3,8,675.0,30240.0
2025-08-28,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0,6275.0,6275.0,6108.5,6132.0,415482,37.5,76.0,56.75,False,False,False,False,0,3,8,675.0,30240.0
2025-08-28,EO CE DIVISLAB 28Aug2025 7000,BUY,300,0.05,15.0,0,6275.0,6275.0,6108.5,6132.0,415482,37.5,76.0,56.75,False,False,False,False,0,3,8,2065.0,30240.0
2025-08-28,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0,6275.0,6275.0,6108.5,6132.0,415482,37.5,76.0,56.75,False,False,False,False,0,3,8,690.0,30240.0
2025-06-30,EO CE DIVISLAB 31Jul2025 7000,BUY,100,122.75,12275.0,0,6680.0,6829.0,6666.0,6809.5,599664,100.0,88.0,94.0,False,False,False,False,0,0,6,0.0,0.0
